REVIEW_ID,EMP_ID,REVIEW_YEAR,RATING,MANAGER_ID
5197,1592,2025,3,104
5198,1592,2026,3,104
5199,1593,2023,4,101
5200,1593,2024,4,101
5201,1593,2025,4,101
5202,1593,2026,2,101
5203,1594,2023,4,103
5204,1595,2023,5,107
5205,1595,2024,3,107
5206,1595,2025,5,107
5207,1595,2026,4,107
5208,1596,2023,4,106
5209,1596,2024,3,106
5210,1596,2025,5,106
5211,1596,2026,3,106
5212,1597,2023,4,105
5213,1597,2024,2,105
5214,1597,2025,3,105
5215,1597,2026,5,105
5216,1598,2024,5,105
5217,1598,2025,1,105
5218,1599,2023,3,107
5219,1599,2024,2,107
5220,1599,2025,4,107
5221,1599,2026,3,107
5222,1600,2023,3,107
5223,1600,2024,3,107
5224,1600,2025,4,107
5225,1600,2026,5,107
5226,1601,2023,4,105
5227,1601,2024,4,105
5228,1601,2025,5,105
5229,1601,2026,4,105
5230,1602,2023,5,107
5231,1602,2024,4,107
5232,1602,2025,2,107
5233,1602,2026,1,107
5234,1603,2023,4,107
5235,1603,2024,4,107
5236,1603,2025,4,107
5237,1603,2026,3,107
5238,1604,2023,5,102
5239,1604,2024,3,102
5240,1604,2025,3,102
5241,1604,2026,4,102
5242,1605,2023,4,107
5243,1605,2024,3,107
5244,1605,2025,2,107
5245,1605,2026,4,107
5246,1606,2023,4,104
5247,1606,2024,4,104
5248,1606,2025,5,104
5249,1606,2026,5,104
5250,1607,2023,4,106
5251,1607,2024,3,106
5252,1607,2025,5,106
5253,1607,2026,3,106
5254,1608,2023,2,103
5255,1608,2025,3,103
5256,1608,2026,3,103
5257,1609,2023,2,102
5258,1609,2024,4,102
5259,1609,2026,4,102
5260,1610,2023,1,101
5261,1610,2024,2,101
5262,1610,2025,5,101
5263,1610,2026,5,101
5264,1611,2023,3,102
5265,1611,2024,3,102
5266,1611,2025,5,102
5267,1612,2023,4,101
5268,1612,2024,4,101
5269,1612,2025,5,101
5270,1613,2023,4,102
5271,1613,2024,3,102
5272,1613,2025,4,102
5273,1613,2026,4,102
5274,1614,2023,3,107
5275,1614,2024,4,107
5276,1614,2025,5,107
5277,1615,2023,4,102
5278,1615,2025,4,102
5279,1615,2026,4,102
5280,1616,2023,3,101
5281,1616,2024,4,101
5282,1616,2025,3,101
5283,1616,2026,3,101
5284,1617,2023,4,105
5285,1617,2024,1,105
5286,1617,2025,5,105
5287,1617,2026,2,105
5288,1618,2023,3,104
5289,1618,2024,3,104
5290,1618,2025,5,104
5291,1618,2026,5,104
5292,1619,2023,4,102
5293,1619,2024,2,102
5294,1619,2025,5,102
5295,1619,2026,4,102
5296,1620,2023,4,106
5297,1620,2024,3,106
5298,1620,2025,3,106
5299,1620,2026,3,106
5300,1621,2023,5,103
5301,1621,2024,4,103
5302,1621,2025,3,103
5303,1621,2026,2,103
5304,1622,2023,3,103
5305,1622,2024,4,103
5306,1622,2025,1,103
5307,1623,2023,5,105
5308,1623,2024,3,105
5309,1623,2025,2,105
5310,1623,2026,3,105
5311,1624,2023,3,104
5312,1624,2024,3,104
5313,1624,2026,4,104
5314,1625,2023,4,101
5315,1625,2024,5,101
5316,1625,2025,2,101
5317,1625,2026,2,101
5318,1626,2023,1,102
5319,1626,2024,4,102
5320,1626,2025,3,102
5321,1626,2026,4,102
5322,1627,2023,3,106
5323,1627,2024,3,106
5324,1627,2025,4,106
5325,1627,2026,2,106
5326,1628,2023,4,107
5327,1628,2024,1,107
5328,1628,2025,2,107
5329,1628,2026,3,107
5330,1629,2023,4,102
5331,1629,2024,4,102
5332,1629,2025,4,102
5333,1629,2026,3,102
5334,1630,2024,5,105
5335,1630,2025,3,105
5336,1630,2026,5,105
5337,1631,2023,5,106
5338,1631,2024,5,106
5339,1631,2025,4,106
5340,1631,2026,3,106
5341,1632,2023,2,101
5342,1632,2024,5,101
5343,1632,2025,2,101
5344,1632,2026,5,101
5345,1633,2023,5,105
5346,1633,2024,4,105
5347,1633,2025,5,105
5348,1633,2026,4,105
5349,1634,2023,3,105
5350,1634,2024,3,105
5351,1634,2025,4,105
5352,1634,2026,3,105
5353,1635,2023,3,103
5354,1635,2024,4,103
5355,1635,2025,5,103
5356,1635,2026,2,103
5357,1636,2023,4,105
5358,1636,2024,5,105
5359,1636,2025,4,105
5360,1636,2026,5,105
5361,1637,2023,3,107
5362,1637,2024,2,107
5363,1637,2025,3,107
5364,1638,2023,4,105
5365,1638,2024,3,105
5366,1639,2023,3,103
5367,1639,2024,4,103
5368,1639,2025,5,103
5369,1639,2026,5,103
5370,1640,2023,4,106
5371,1640,2024,3,106
5372,1640,2026,4,106
5373,1641,2023,3,104
5374,1641,2024,4,104
5375,1641,2026,2,104
5376,1642,2023,3,105
5377,1642,2024,5,105
5378,1642,2025,3,105
5379,1642,2026,3,105
5380,1643,2023,4,105
5381,1643,2024,2,105
5382,1643,2025,1,105
5383,1643,2026,4,105
5384,1644,2023,3,107
5385,1644,2024,3,107
5386,1644,2025,2,107
5387,1644,2026,2,107
5388,1645,2023,3,106
5389,1645,2024,5,106
5390,1645,2025,3,106
5391,1645,2026,3,106
5392,1646,2023,3,105
5393,1646,2024,4,105
5394,1646,2025,5,105
5395,1646,2026,3,105
5396,1647,2023,3,101
5397,1647,2024,4,101
5398,1647,2025,4,101
5399,1647,2026,4,101
5400,1648,2023,4,104
5401,1648,2024,4,104
5402,1648,2025,3,104
5403,1648,2026,4,104
5404,1649,2023,4,106
5405,1649,2024,4,106
5406,1649,2025,2,106
5407,1649,2026,4,106
5408,1650,2023,4,103
5409,1650,2024,5,103
5410,1650,2025,5,103
5411,1650,2026,3,103
5412,1651,2023,4,104
5413,1651,2024,4,104
5414,1651,2025,3,104
5415,1651,2026,5,104
5416,1652,2023,1,102
5417,1652,2024,3,102
5418,1652,2025,3,102
5419,1652,2026,3,102
5420,1653,2023,5,107
5421,1653,2024,3,107
5422,1653,2025,2,107
5423,1653,2026,5,107
5424,1654,2023,5,104
5425,1654,2024,3,104
5426,1654,2025,4,104
5427,1654,2026,4,104
5428,1655,2025,3,101
5429,1655,2026,4,101
5430,1656,2023,1,101
5431,1656,2024,3,101
5432,1656,2025,3,101
5433,1656,2026,5,101
5434,1657,2023,5,106
5435,1657,2024,4,106
5436,1657,2025,4,106
5437,1657,2026,5,106
5438,1658,2023,5,104
5439,1658,2024,4,104
5440,1658,2025,4,104
5441,1658,2026,3,104
5442,1659,2023,4,104
5443,1659,2024,1,104
5444,1659,2025,4,104
5445,1659,2026,5,104
5446,1660,2023,3,101
5447,1660,2024,5,101
5448,1660,2025,5,101
5449,1661,2023,3,106
5450,1661,2024,3,106
5451,1661,2025,5,106
5452,1661,2026,3,106
5453,1662,2023,3,102
5454,1662,2024,4,102
5455,1662,2025,4,102
5456,1662,2026,5,102
5457,1663,2023,2,107
5458,1663,2024,3,107
5459,1663,2026,3,107
5460,1664,2023,2,103
5461,1664,2024,1,103
5462,1664,2025,4,103
5463,1664,2026,3,103
5464,1665,2023,4,105
5465,1665,2024,3,105
5466,1665,2025,3,105
5467,1665,2026,5,105
5468,1666,2023,4,104
5469,1666,2024,5,104
5470,1666,2025,4,104
5471,1666,2026,4,104
5472,1667,2023,3,101
5473,1667,2024,3,101
5474,1667,2025,3,101
5475,1667,2026,4,101
5476,1668,2023,4,102
5477,1668,2024,3,102
5478,1668,2025,4,102
5479,1668,2026,3,102
5480,1669,2023,2,105
5481,1669,2024,4,105
5482,1669,2025,3,105
5483,1669,2026,4,105
5484,1670,2023,4,101
5485,1670,2024,3,101
5486,1670,2025,5,101
5487,1670,2026,4,101
5488,1671,2024,5,103
5489,1671,2025,5,103
5490,1672,2024,2,103
5491,1672,2025,5,103
5492,1672,2026,3,103
5493,1673,2023,5,107
5494,1673,2024,3,107
5495,1673,2026,4,107
5496,1674,2023,5,102
5497,1674,2024,3,102
5498,1674,2025,3,102
5499,1674,2026,5,102
5500,1675,2023,4,104
5501,1675,2025,5,104
5502,1675,2026,4,104
5503,1676,2023,5,102
5504,1676,2024,4,102
5505,1676,2025,3,102
5506,1676,2026,4,102
5507,1677,2023,3,103
5508,1677,2024,5,103
5509,1677,2025,3,103
5510,1678,2023,3,107
5511,1678,2024,3,107
5512,1678,2025,2,107
5513,1678,2026,3,107
5514,1679,2023,5,107
5515,1679,2024,5,107
5516,1679,2025,4,107
5517,1679,2026,4,107
5518,1680,2023,5,104
5519,1680,2024,3,104
5520,1680,2025,4,104
5521,1681,2023,3,104
5522,1681,2024,2,104
5523,1681,2025,4,104
5524,1681,2026,5,104
5525,1682,2023,5,101
5526,1682,2025,3,101
5527,1682,2026,4,101
5528,1683,2023,5,106
5529,1683,2024,3,106
5530,1683,2026,4,106
5531,1684,2023,4,104
5532,1684,2024,4,104
5533,1684,2025,4,104
5534,1684,2026,5,104
5535,1685,2023,5,104
5536,1685,2024,5,104
5537,1685,2025,3,104
5538,1685,2026,4,104
5539,1686,2023,3,107
5540,1686,2024,5,107
5541,1686,2025,5,107
5542,1686,2026,3,107
5543,1687,2023,5,103
5544,1687,2024,3,103
5545,1687,2025,4,103
5546,1687,2026,3,103
5547,1688,2023,3,103
5548,1688,2024,2,103
5549,1688,2025,4,103
5550,1688,2026,3,103
5551,1689,2023,3,103
5552,1689,2024,1,103
5553,1689,2025,3,103
5554,1689,2026,3,103
5555,1690,2023,4,104
5556,1690,2025,4,104
5557,1690,2026,4,104
5558,1691,2023,3,101
5559,1691,2024,3,101
5560,1691,2026,5,101
5561,1692,2023,5,102
5562,1692,2025,4,102
5563,1692,2026,4,102
5564,1693,2023,4,104
5565,1693,2024,4,104
5566,1693,2025,4,104
5567,1693,2026,4,104
5568,1694,2023,4,105
5569,1694,2025,5,105
5570,1695,2023,3,103
5571,1695,2024,5,103
5572,1695,2025,1,103
5573,1695,2026,3,103
5574,1696,2023,4,107
5575,1696,2024,3,107
5576,1696,2026,2,107
5577,1697,2023,3,102
5578,1697,2024,4,102
5579,1697,2025,3,102
5580,1697,2026,3,102
5581,1698,2023,3,104
5582,1698,2024,5,104
5583,1698,2025,3,104
5584,1698,2026,1,104
5585,1699,2023,5,105
5586,1699,2024,4,105
5587,1699,2025,4,105
5588,1699,2026,2,105
5589,1700,2023,4,102
5590,1700,2024,4,102
5591,1700,2025,5,102
5592,1701,2023,3,107
5593,1701,2024,1,107
5594,1701,2025,2,107
5595,1701,2026,3,107
5596,1702,2023,5,103
5597,1702,2024,5,103
5598,1702,2025,4,103
5599,1702,2026,3,103
5600,1703,2023,5,105
5601,1703,2024,3,105
5602,1703,2025,3,105
5603,1703,2026,3,105
5604,1704,2023,4,105
5605,1704,2024,5,105
5606,1704,2026,3,105
5607,1705,2023,4,106
5608,1705,2024,1,106
5609,1705,2025,1,106
5610,1705,2026,4,106
5611,1706,2023,4,102
5612,1706,2025,5,102
5613,1706,2026,4,102
5614,1707,2023,3,102
5615,1707,2024,5,102
5616,1707,2025,2,102
5617,1707,2026,2,102
5618,1708,2023,4,101
5619,1708,2024,4,101
5620,1708,2025,3,101
5621,1708,2026,4,101
5622,1709,2023,5,102
5623,1709,2024,3,102
5624,1709,2025,1,102
5625,1709,2026,4,102
5626,1710,2023,4,105
5627,1710,2026,3,105
5628,1711,2023,2,104
5629,1711,2025,1,104
5630,1712,2023,3,105
5631,1712,2024,4,105
5632,1712,2025,4,105
5633,1712,2026,3,105
5634,1713,2024,5,107
5635,1713,2025,3,107
5636,1713,2026,3,107
5637,1714,2023,4,103
5638,1714,2024,5,103
5639,1714,2025,4,103
5640,1714,2026,4,103
5641,1715,2023,5,107
5642,1715,2024,5,107
5643,1715,2025,4,107
5644,1715,2026,5,107
5645,1716,2023,5,101
5646,1716,2024,4,101
5647,1716,2025,4,101
5648,1716,2026,5,101
5649,1717,2023,5,103
5650,1717,2024,4,103
5651,1717,2025,5,103
5652,1717,2026,1,103
5653,1718,2023,5,104
5654,1718,2025,3,104
5655,1719,2023,3,102
5656,1719,2024,4,102
5657,1719,2026,3,102
5658,1720,2023,4,106
5659,1720,2024,4,106
5660,1720,2025,4,106
5661,1720,2026,3,106
5662,1721,2023,5,101
5663,1721,2024,3,101
5664,1721,2025,3,101
5665,1721,2026,1,101
5666,1722,2023,3,101
5667,1722,2024,2,101
5668,1722,2025,5,101
5669,1722,2026,5,101
5670,1723,2023,3,106
5671,1723,2024,2,106
5672,1723,2025,4,106
5673,1723,2026,2,106
5674,1724,2023,3,101
5675,1724,2025,2,101
5676,1724,2026,2,101
5677,1725,2024,5,105
5678,1725,2025,2,105
5679,1725,2026,3,105
5680,1726,2023,4,106
5681,1726,2025,5,106
5682,1726,2026,3,106
5683,1727,2023,4,107
5684,1727,2024,4,107
5685,1727,2025,5,107
5686,1727,2026,5,107
5687,1728,2023,4,101
5688,1728,2024,3,101
5689,1728,2025,4,101
5690,1728,2026,4,101
5691,1729,2023,5,101
5692,1729,2024,4,101
5693,1729,2025,3,101
5694,1729,2026,2,101
5695,1730,2023,5,103
5696,1730,2024,5,103
5697,1730,2025,3,103
5698,1730,2026,3,103
5699,1731,2023,3,106
5700,1731,2024,4,106
5701,1731,2025,3,106
5702,1731,2026,1,106
5703,1732,2024,4,104
5704,1732,2025,5,104
5705,1732,2026,5,104
5706,1733,2023,4,101
5707,1733,2024,4,101
5708,1733,2025,5,101
5709,1733,2026,4,101
5710,1734,2023,4,106
5711,1734,2024,5,106
5712,1734,2025,4,106
5713,1734,2026,3,106
5714,1735,2023,3,104
5715,1735,2024,3,104
5716,1735,2025,5,104
5717,1735,2026,3,104
5718,1736,2023,4,102
5719,1736,2024,5,102
5720,1736,2025,3,102
5721,1736,2026,5,102
5722,1737,2023,4,107
5723,1737,2024,3,107
5724,1737,2025,3,107
5725,1737,2026,4,107
5726,1738,2023,4,107
5727,1738,2024,5,107
5728,1738,2025,5,107
5729,1738,2026,3,107
5730,1739,2023,5,101
5731,1739,2024,5,101
5732,1739,2025,4,101
5733,1739,2026,1,101
5734,1740,2024,3,103
5735,1740,2025,5,103
5736,1740,2026,3,103
5737,1741,2023,3,105
5738,1741,2024,5,105
5739,1741,2025,2,105
5740,1741,2026,3,105
5741,1742,2023,4,101
5742,1742,2024,4,101
5743,1742,2025,3,101
5744,1742,2026,5,101
5745,1743,2023,4,104
5746,1743,2024,3,104
5747,1743,2025,1,104
5748,1743,2026,4,104
5749,1744,2023,5,106
5750,1744,2024,4,106
5751,1744,2025,3,106
5752,1745,2023,3,105
5753,1745,2024,4,105
5754,1745,2025,4,105
5755,1745,2026,5,105
5756,1746,2024,3,103
5757,1746,2025,4,103
5758,1746,2026,4,103
5759,1747,2023,5,103
5760,1747,2024,5,103
5761,1747,2025,3,103
5762,1747,2026,5,103
5763,1748,2023,3,103
5764,1748,2024,4,103
5765,1748,2025,5,103
5766,1748,2026,4,103
5767,1749,2023,4,103
5768,1749,2024,1,103
5769,1749,2025,4,103
5770,1749,2026,4,103
5771,1750,2023,2,104
5772,1750,2024,4,104
5773,1750,2025,3,104
5774,1750,2026,3,104
5775,1751,2023,4,101
5776,1751,2024,4,101
5777,1751,2025,4,101
5778,1751,2026,4,101
5779,1752,2023,5,105
5780,1752,2024,4,105
5781,1752,2025,4,105
5782,1752,2026,5,105
5783,1753,2023,4,104
5784,1753,2024,1,104
5785,1753,2025,3,104
5786,1753,2026,4,104
5787,1754,2023,2,106
5788,1754,2024,3,106
5789,1754,2026,1,106
5790,1755,2023,3,105
5791,1755,2024,3,105
5792,1755,2025,4,105
5793,1755,2026,4,105
5794,1756,2023,1,107
5795,1756,2024,3,107
5796,1756,2025,3,107
5797,1756,2026,4,107
5798,1757,2023,4,103
5799,1757,2024,4,103
5800,1757,2025,5,103
5801,1757,2026,4,103
5802,1758,2023,4,101
5803,1758,2024,4,101
5804,1758,2025,5,101
5805,1758,2026,1,101
5806,1759,2023,4,102
5807,1759,2024,3,102
5808,1759,2025,3,102
5809,1759,2026,3,102
5810,1760,2023,3,102
5811,1760,2024,1,102
5812,1760,2025,4,102
5813,1760,2026,4,102
5814,1761,2023,4,106
5815,1761,2024,3,106
5816,1761,2025,4,106
5817,1761,2026,4,106
5818,1762,2023,3,106
5819,1762,2024,3,106
5820,1762,2025,3,106
5821,1762,2026,4,106
5822,1763,2023,5,103
5823,1763,2024,4,103
5824,1763,2025,4,103
5825,1763,2026,3,103
5826,1764,2023,3,104
5827,1764,2024,3,104
5828,1764,2025,4,104
5829,1765,2023,3,104
5830,1765,2024,4,104
5831,1765,2025,5,104
5832,1765,2026,3,104
5833,1766,2023,3,106
5834,1766,2024,5,106
5835,1766,2025,5,106
5836,1766,2026,5,106
5837,1767,2023,2,103
5838,1767,2024,2,103
5839,1767,2025,4,103
5840,1767,2026,4,103
5841,1768,2023,4,107
5842,1768,2024,5,107
5843,1768,2025,3,107
5844,1768,2026,4,107
5845,1769,2023,5,105
5846,1769,2024,2,105
5847,1769,2025,4,105
5848,1769,2026,5,105
5849,1770,2023,3,107
5850,1770,2024,2,107
5851,1770,2025,3,107
5852,1770,2026,4,107
5853,1771,2023,3,103
5854,1771,2024,4,103
5855,1771,2025,4,103
5856,1771,2026,3,103
5857,1772,2023,4,101
5858,1772,2024,1,101
5859,1772,2025,3,101
5860,1772,2026,2,101
5861,1773,2023,4,101
5862,1773,2024,3,101
5863,1773,2025,4,101
5864,1773,2026,3,101
5865,1774,2023,4,101
5866,1774,2024,2,101
5867,1774,2025,3,101
5868,1774,2026,4,101
5869,1775,2023,2,107
5870,1775,2024,5,107
5871,1775,2025,3,107
5872,1775,2026,2,107
5873,1776,2023,2,107
5874,1776,2024,4,107
5875,1776,2025,5,107
5876,1776,2026,5,107
5877,1777,2024,3,101
5878,1777,2025,3,101
5879,1777,2026,4,101
5880,1778,2024,3,101
5881,1778,2025,3,101
5882,1778,2026,4,101
5883,1779,2023,4,101
5884,1779,2024,4,101
5885,1779,2025,5,101
5886,1779,2026,4,101
5887,1780,2024,3,103
5888,1780,2025,1,103
5889,1781,2023,5,103
5890,1781,2024,2,103
5891,1781,2025,1,103
5892,1781,2026,2,103
5893,1782,2023,3,103
5894,1782,2024,5,103
5895,1782,2025,5,103
5896,1782,2026,4,103
5897,1783,2023,4,105
5898,1783,2024,2,105
5899,1783,2026,4,105
5900,1784,2023,5,101
5901,1784,2024,3,101
5902,1784,2025,4,101
5903,1784,2026,3,101
5904,1785,2023,4,106
5905,1785,2024,5,106
5906,1785,2025,2,106
5907,1786,2024,3,107
5908,1786,2025,2,107
5909,1786,2026,4,107
5910,1787,2023,5,104
5911,1787,2024,4,104
5912,1787,2025,3,104
5913,1787,2026,3,104
5914,1788,2023,2,103
5915,1788,2024,3,103
5916,1788,2025,3,103
5917,1788,2026,3,103
5918,1789,2023,3,106
5919,1789,2024,2,106
5920,1789,2025,3,106
5921,1789,2026,3,106
5922,1790,2023,4,102
5923,1790,2024,2,102
5924,1790,2025,2,102
5925,1791,2023,4,101
5926,1791,2024,2,101
5927,1791,2025,3,101
5928,1792,2023,3,103
5929,1792,2024,5,103
5930,1792,2025,3,103
5931,1792,2026,3,103
5932,1793,2024,2,103
5933,1793,2026,4,103
5934,1794,2023,3,101
5935,1794,2024,4,101
5936,1794,2025,5,101
5937,1794,2026,4,101
5938,1795,2023,3,104
5939,1795,2024,3,104
5940,1795,2025,3,104
5941,1795,2026,4,104
5942,1796,2023,5,104
5943,1796,2024,3,104
5944,1796,2025,2,104
5945,1796,2026,3,104
5946,1797,2023,2,103
5947,1797,2024,1,103
5948,1797,2025,3,103
5949,1797,2026,4,103
5950,1798,2023,4,104
5951,1798,2024,4,104
5952,1798,2025,2,104
5953,1799,2024,5,106
5954,1799,2025,3,106
5955,1799,2026,4,106
5956,1800,2023,4,107
5957,1800,2024,3,107
5958,1800,2025,3,107
5959,1800,2026,3,107
5960,1801,2023,3,106
5961,1801,2024,3,106
5962,1801,2025,4,106
5963,1801,2026,1,106
5964,1802,2023,5,101
5965,1802,2024,4,101
5966,1802,2025,4,101
5967,1802,2026,4,101
5968,1803,2023,4,106
5969,1803,2025,3,106
5970,1804,2023,3,107
5971,1804,2024,4,107
5972,1804,2025,4,107
5973,1804,2026,5,107
5974,1805,2023,4,101
5975,1805,2024,4,101
5976,1805,2025,5,101
5977,1805,2026,3,101
5978,1806,2023,3,104
5979,1806,2024,1,104
5980,1806,2025,4,104
5981,1806,2026,5,104
5982,1807,2023,3,101
5983,1807,2024,2,101
5984,1807,2026,3,101
5985,1808,2023,2,104
5986,1808,2024,4,104
5987,1808,2025,4,104
5988,1809,2023,5,105
5989,1809,2024,4,105
5990,1809,2026,5,105
5991,1810,2023,1,104
5992,1810,2024,4,104
5993,1810,2025,5,104
5994,1810,2026,5,104
5995,1811,2023,3,105
5996,1811,2024,5,105
5997,1811,2025,4,105
5998,1811,2026,5,105
5999,1812,2023,1,107
6000,1812,2024,3,107
6001,1812,2026,4,107
6002,1813,2023,4,102
6003,1813,2024,4,102
6004,1813,2025,5,102
6005,1813,2026,4,102
6006,1814,2023,5,105
6007,1814,2024,4,105
6008,1814,2025,2,105
6009,1814,2026,4,105
6010,1815,2023,4,107
6011,1815,2025,5,107
6012,1815,2026,5,107
6013,1816,2023,2,107
6014,1816,2024,4,107
6015,1816,2025,2,107
6016,1816,2026,1,107
6017,1817,2023,2,106
6018,1817,2024,4,106
6019,1817,2025,3,106
6020,1817,2026,4,106
6021,1818,2023,4,107
6022,1818,2024,5,107
6023,1818,2025,2,107
6024,1818,2026,4,107
6025,1819,2023,4,107
6026,1819,2024,2,107
6027,1819,2025,3,107
6028,1819,2026,4,107
6029,1820,2023,3,104
6030,1820,2025,3,104
6031,1820,2026,4,104
6032,1821,2023,4,101
6033,1821,2024,5,101
6034,1821,2025,2,101
6035,1821,2026,5,101
6036,1822,2023,5,107
6037,1822,2024,3,107
6038,1822,2025,5,107
6039,1822,2026,4,107
6040,1823,2023,4,102
6041,1823,2024,4,102
6042,1823,2025,1,102
6043,1823,2026,3,102
6044,1824,2023,5,101
6045,1824,2024,3,101
6046,1824,2025,3,101
6047,1824,2026,2,101
6048,1825,2023,4,104
6049,1825,2024,3,104
6050,1825,2025,4,104
6051,1825,2026,3,104
6052,1826,2023,5,105
6053,1826,2024,5,105
6054,1826,2025,3,105
6055,1826,2026,3,105
6056,1827,2023,4,103
6057,1827,2024,3,103
6058,1827,2025,1,103
6059,1827,2026,3,103
6060,1828,2023,5,105
6061,1828,2024,4,105
6062,1828,2025,5,105
6063,1828,2026,2,105
6064,1829,2023,4,105
6065,1829,2024,3,105
6066,1829,2025,3,105
6067,1830,2023,4,104
6068,1830,2024,3,104
6069,1830,2025,2,104
6070,1830,2026,4,104
6071,1831,2023,3,106
6072,1831,2024,3,106
6073,1831,2025,3,106
6074,1831,2026,4,106
6075,1832,2023,5,105
6076,1832,2024,4,105
6077,1832,2025,4,105
6078,1832,2026,5,105
6079,1833,2023,3,101
6080,1833,2024,4,101
6081,1833,2025,3,101
6082,1833,2026,4,101
6083,1834,2023,4,107
6084,1834,2024,3,107
6085,1834,2025,4,107
6086,1834,2026,3,107
6087,1835,2023,5,105
6088,1835,2024,4,105
6089,1835,2025,3,105
6090,1835,2026,4,105
6091,1836,2023,4,101
6092,1836,2024,2,101
6093,1836,2025,2,101
6094,1836,2026,3,101
6095,1837,2023,3,105
6096,1837,2024,4,105
6097,1837,2025,2,105
6098,1837,2026,3,105
6099,1838,2023,2,101
6100,1838,2024,3,101
6101,1838,2025,4,101
6102,1838,2026,3,101
6103,1839,2023,5,107
6104,1839,2024,3,107
6105,1839,2025,5,107
6106,1839,2026,3,107
6107,1840,2023,4,105
6108,1840,2024,4,105
6109,1840,2025,5,105
6110,1840,2026,3,105
6111,1841,2023,4,107
6112,1841,2024,5,107
6113,1841,2025,3,107
6114,1841,2026,2,107
6115,1842,2023,1,103
6116,1842,2024,4,103
6117,1842,2025,4,103
6118,1842,2026,3,103
6119,1843,2023,3,105
6120,1843,2024,1,105
6121,1843,2025,4,105
6122,1843,2026,5,105
6123,1844,2023,4,107
6124,1844,2024,4,107
6125,1844,2025,3,107
6126,1844,2026,4,107
6127,1845,2023,3,107
6128,1845,2024,3,107
6129,1845,2025,4,107
6130,1845,2026,2,107
6131,1846,2023,4,104
6132,1846,2024,3,104
6133,1846,2025,2,104
6134,1846,2026,5,104
6135,1847,2023,5,101
6136,1847,2024,3,101
6137,1847,2025,5,101
6138,1847,2026,3,101
6139,1848,2023,3,104
6140,1848,2024,5,104
6141,1848,2025,3,104
6142,1848,2026,3,104
6143,1849,2023,3,103
6144,1849,2024,4,103
6145,1849,2026,2,103
6146,1850,2023,4,107
6147,1850,2024,3,107
6148,1850,2025,5,107
6149,1850,2026,5,107
6150,1851,2023,3,104
6151,1851,2024,4,104
6152,1852,2023,5,102
6153,1852,2024,5,102
6154,1852,2026,4,102
6155,1853,2023,3,107
6156,1853,2024,3,107
6157,1853,2025,2,107
6158,1853,2026,5,107
6159,1854,2023,4,101
6160,1854,2024,3,101
6161,1854,2025,1,101
6162,1854,2026,3,101
6163,1855,2023,2,103
6164,1855,2024,5,103
6165,1855,2025,3,103
6166,1855,2026,3,103
6167,1856,2023,5,101
6168,1856,2024,3,101
6169,1856,2025,5,101
6170,1857,2023,4,104
6171,1857,2024,4,104
6172,1857,2025,4,104
6173,1857,2026,4,104
6174,1858,2023,4,102
6175,1858,2024,3,102
6176,1858,2025,4,102
6177,1858,2026,5,102
6178,1859,2023,4,105
6179,1859,2024,3,105
6180,1859,2025,5,105
6181,1859,2026,2,105
6182,1860,2023,1,107
6183,1860,2024,5,107
6184,1860,2025,4,107
6185,1860,2026,4,107
6186,1861,2023,2,107
6187,1861,2024,3,107
6188,1861,2025,5,107
6189,1861,2026,5,107
6190,1862,2024,5,102
6191,1862,2025,4,102
6192,1862,2026,3,102
6193,1863,2023,4,103
6194,1863,2024,5,103
6195,1863,2025,3,103
6196,1863,2026,2,103
6197,1864,2023,4,105
6198,1864,2024,4,105
6199,1864,2025,3,105
6200,1864,2026,3,105
6201,1865,2023,2,106
6202,1865,2024,5,106
6203,1865,2025,4,106
6204,1865,2026,5,106
6205,1866,2023,2,106
6206,1866,2024,4,106
6207,1866,2025,2,106
6208,1867,2023,2,103
6209,1867,2024,3,103
6210,1867,2025,4,103
6211,1867,2026,3,103
6212,1868,2023,3,104
6213,1868,2024,1,104
6214,1868,2025,5,104
6215,1868,2026,5,104
6216,1869,2023,5,102
6217,1869,2024,2,102
6218,1869,2025,4,102
6219,1870,2023,3,107
6220,1870,2024,4,107
6221,1870,2025,3,107
6222,1870,2026,4,107
6223,1871,2023,4,107
6224,1871,2025,4,107
6225,1871,2026,4,107
6226,1872,2023,4,103
6227,1872,2024,4,103
6228,1872,2025,5,103
6229,1872,2026,3,103
6230,1873,2023,2,101
6231,1873,2024,5,101
6232,1873,2025,4,101
6233,1873,2026,1,101
6234,1874,2023,3,102
6235,1874,2024,4,102
6236,1874,2026,4,102
6237,1875,2023,3,103
6238,1875,2025,5,103
6239,1875,2026,4,103
6240,1876,2023,5,105
6241,1876,2024,4,105
6242,1876,2025,3,105
6243,1876,2026,3,105
6244,1877,2023,3,104
6245,1877,2024,5,104
6246,1877,2025,3,104
6247,1877,2026,5,104
6248,1878,2023,4,105
6249,1878,2024,4,105
6250,1878,2025,3,105
6251,1878,2026,4,105
6252,1879,2023,4,105
6253,1879,2024,4,105
6254,1879,2025,3,105
6255,1879,2026,4,105
6256,1880,2023,5,104
6257,1880,2024,3,104
6258,1880,2026,4,104
6259,1881,2024,5,105
6260,1881,2025,5,105
6261,1881,2026,3,105
6262,1882,2023,4,104
6263,1882,2024,2,104
6264,1882,2025,3,104
6265,1882,2026,3,104
6266,1883,2023,3,102
6267,1883,2024,4,102
6268,1883,2025,3,102
6269,1883,2026,5,102
